排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
329,Danuel House Jr.,UTA,42,7,5.9,2.6,1.0,17.3,6.6,40.4,1.905,4.714,37.6,1.048,2.786,75.9,1.048,1.381,0.4,2.2,0.5,0.4,0.8,1.2,2021-2022,RegularSeason,F,G,Utah,Utah
330,Kira Lewis Jr.,NOP,24,0,5.9,1.6,2.0,14.2,5.3,40.4,2.458,6.083,22.4,0.542,2.417,83.3,0.417,0.5,0.4,1.3,0.5,0.0,1.1,0.7,2021-2022,RegularSeason,G,G,New Orleans,Louisiana
331,Bismack Biyombo,PHX,36,3,5.8,4.6,0.6,14.1,8.9,59.3,2.389,4.028,0.0,0.0,0.0,53.5,1.056,1.972,1.8,2.9,0.3,0.7,0.7,1.9,2021-2022,RegularSeason,C,C,Phoenix,Arizona
332,Carsen Edwards,DET,4,0,5.8,1.5,3.5,19.8,4.8,30.0,2.25,7.5,25.0,1.0,4.0,100.0,0.25,0.25,0.5,1.0,0.5,0.0,1.3,1.0,2021-2022,RegularSeason,G,G,Detroit,Michigan
333,CJ Elleby,POR,58,28,5.8,3.9,1.5,20.2,7.6,39.3,2.086,5.31,29.4,0.638,2.172,71.4,1.034,1.448,1.1,2.8,0.6,0.3,1.0,2.0,2021-2022,RegularSeason,F,G,Portland,Oregon
334,Luka Garza,DET,32,5,5.8,3.1,0.6,12.2,6.2,44.9,2.063,4.594,32.7,0.5,1.531,62.3,1.188,1.906,1.8,1.3,0.3,0.2,0.6,1.7,2021-2022,RegularSeason,C,C,Detroit,Michigan
335,Xavier Moon,LAC,10,0,5.8,1.4,2.4,13.7,7.2,49.0,2.5,5.1,35.7,0.5,1.4,60.0,0.3,0.5,0.2,1.2,0.7,0.3,0.6,0.9,2021-2022,RegularSeason,G,G,LA,California
336,Eric Paschall,UTA,58,3,5.8,1.8,0.6,12.7,5.6,48.5,1.966,4.052,37.0,0.69,1.862,76.7,1.138,1.483,0.5,1.3,0.2,0.1,0.5,0.9,2021-2022,RegularSeason,F,F,Utah,Utah
337,Joshua Primo,SAS,50,16,5.8,2.3,1.6,19.3,5.7,37.4,2.02,5.4,30.7,0.84,2.74,74.6,0.88,1.18,0.6,1.6,0.4,0.5,1.1,1.6,2021-2022,RegularSeason,G,G,San Antonio,Texas
338,Keita Bates-Diop,SAS,59,14,5.7,3.9,0.7,16.2,7.8,51.7,2.305,4.458,30.9,0.288,0.932,75.4,0.78,1.034,1.1,2.9,0.5,0.2,0.8,1.0,2021-2022,RegularSeason,F,F,San Antonio,Texas
339,Naji Marshall,NOP,55,4,5.7,2.6,1.1,13.4,6.1,40.5,1.982,4.891,20.0,0.382,1.909,79.6,1.345,1.691,0.7,1.9,0.6,0.1,0.8,1.3,2021-2022,RegularSeason,F,F,New Orleans,Louisiana
340,Matisse Thybulle,PHI,66,50,5.7,2.3,1.1,25.5,9.0,50.0,2.273,4.545,31.3,0.682,2.182,79.1,0.515,0.652,0.6,1.7,1.7,1.1,0.6,2.4,2021-2022,RegularSeason,G,F,Philadelphia,Pennsylvania
341,Justise Winslow,POR,48,11,5.7,4.2,1.8,16.1,8.3,42.8,2.292,5.354,22.7,0.313,1.375,59.1,0.813,1.375,1.0,3.2,0.7,0.5,1.0,1.4,2021-2022,RegularSeason,F,G,Portland,Oregon
342,Davis Bertans,DAL,56,0,5.6,2.1,0.6,14.4,5.2,36.0,1.768,4.911,33.5,1.375,4.107,90.0,0.643,0.714,0.2,1.9,0.3,0.2,0.3,1.5,2021-2022,RegularSeason,F,F,Dallas,Texas
343,Derrick Jones Jr.,CHI,51,8,5.6,3.3,0.6,17.6,8.0,53.8,2.059,3.824,32.8,0.392,1.196,80.0,1.098,1.373,1.2,2.1,0.5,0.6,0.6,2.1,2021-2022,RegularSeason,F,F,Chicago,Illinois
344,Saben Lee,DET,37,0,5.6,2.4,2.9,16.3,7.9,39.0,1.865,4.784,23.3,0.378,1.622,78.9,1.514,1.919,0.5,1.9,1.0,0.3,1.0,1.2,2021-2022,RegularSeason,G,G,Detroit,Michigan
345,Wenyen Gabriel,LAL,26,5,5.4,3.7,0.5,13.8,6.9,49.1,2.077,4.231,28.6,0.308,1.077,59.5,0.962,1.615,1.5,2.2,0.2,0.4,0.6,2.6,2021-2022,RegularSeason,F,F,Los Angeles,California
346,Rodney McGruder,DET,51,2,5.4,2.2,0.9,14.8,5.9,43.6,1.922,4.412,39.7,1.137,2.863,73.1,0.373,0.51,0.6,1.6,0.4,0.1,0.5,1.1,2021-2022,RegularSeason,G,G,Detroit,Michigan
347,Greg Monroe,MIN,14,0,5.4,4.6,1.6,13.9,9.4,56.1,2.286,4.071,0.0,0.0,0.0,52.2,0.857,1.643,2.1,2.4,0.6,0.7,0.9,1.7,2021-2022,RegularSeason,F,C,Minnesota,Minnesota
348,Trey Murphy III,NOP,62,1,5.4,2.4,0.6,13.9,5.8,39.4,1.758,4.468,38.2,1.145,3.0,88.2,0.726,0.823,0.8,1.6,0.4,0.1,0.3,1.0,2021-2022,RegularSeason,F,F,New Orleans,Louisiana
349,D.J. Augustin,LAL,55,2,5.3,1.2,1.9,16.1,5.4,42.3,1.709,4.036,41.5,1.236,2.982,88.4,0.691,0.782,0.2,1.0,0.3,0.0,1.0,0.7,2021-2022,RegularSeason,G,G,Los Angeles,California
350,Armoni Brooks,TOR,54,11,5.3,1.9,1.1,15.6,5.0,33.9,1.815,5.352,29.7,1.37,4.611,85.7,0.333,0.389,0.4,1.5,0.5,0.2,0.5,1.4,2021-2022,RegularSeason,G,G,Toronto,Ontario
351,Derrick Favors,OKC,39,18,5.3,4.7,0.6,16.7,8.7,51.6,2.41,4.667,12.5,0.051,0.41,64.0,0.41,0.641,1.5,3.2,0.4,0.3,0.2,1.6,2021-2022,RegularSeason,F,F,Oklahoma City,Oklahoma
352,Dean Wade,CLE,51,28,5.3,2.9,1.0,19.2,7.1,45.6,1.941,4.255,35.9,1.0,2.784,66.7,0.392,0.588,0.6,2.3,0.6,0.1,0.3,1.7,2021-2022,RegularSeason,F,C,Cleveland,Ohio
353,Omer Yurtseven,MIA,56,12,5.3,5.3,0.9,12.6,8.9,52.6,2.321,4.411,9.1,0.018,0.196,62.3,0.679,1.089,1.5,3.7,0.3,0.4,0.7,1.5,2021-2022,RegularSeason,C,C,Miami,Florida
354,Garrett Temple,NOP,59,16,5.2,2.4,1.3,18.6,6.0,37.6,1.881,5.0,31.9,1.0,3.136,68.3,0.475,0.695,0.5,1.9,0.7,0.4,0.7,1.4,2021-2022,RegularSeason,G,F,New Orleans,Louisiana
355,Trey Burke,DAL,42,0,5.1,0.8,1.4,10.5,3.7,39.1,2.0,5.119,31.7,0.619,1.952,87.0,0.476,0.548,0.1,0.7,0.3,0.0,0.6,0.9,2021-2022,RegularSeason,G,G,Dallas,Texas
356,Facundo Campazzo,DEN,65,4,5.1,1.8,3.4,18.2,7.4,36.1,1.646,4.554,30.1,0.892,2.969,76.9,0.923,1.2,0.4,1.4,1.0,0.4,1.0,1.9,2021-2022,RegularSeason,G,G,Denver,Colorado
357,Wesley Matthews,MIL,49,14,5.1,1.9,0.7,20.4,5.1,39.5,1.776,4.49,33.8,1.082,3.204,78.6,0.449,0.571,0.6,1.3,0.5,0.2,0.4,1.8,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
358,David Nwaba,HOU,46,4,5.1,3.3,0.8,13.2,7.3,48.3,1.848,3.826,30.6,0.326,1.065,71.6,1.043,1.457,0.9,2.4,0.6,0.4,0.5,1.2,2021-2022,RegularSeason,G,F,Houston,Texas
359,Ignas Brazdeikis,ORL,42,1,5.0,1.7,0.9,12.8,4.7,43.1,1.929,4.476,31.0,0.643,2.071,65.6,0.5,0.762,0.5,1.2,0.2,0.1,0.4,1.1,2021-2022,RegularSeason,F,F,Orlando,Florida
360,Jock Landale,SAS,54,1,4.9,2.6,0.8,10.9,6.1,49.5,1.87,3.778,32.6,0.537,1.648,82.9,0.63,0.759,1.2,1.4,0.2,0.3,0.6,1.0,2021-2022,RegularSeason,C,C,San Antonio,Texas
361,Brandon Goodwin,CLE,36,5,4.8,1.9,2.5,13.9,6.0,41.6,1.778,4.278,34.5,0.528,1.528,63.2,0.667,1.056,0.4,1.5,0.7,0.0,1.0,1.1,2021-2022,RegularSeason,G,G,Cleveland,Ohio
362,Josh Green,DAL,67,3,4.8,2.4,1.2,15.5,6.5,50.8,1.94,3.821,35.9,0.418,1.164,68.9,0.463,0.672,0.8,1.6,0.7,0.2,0.7,1.7,2021-2022,RegularSeason,G,G,Dallas,Texas
363,John Konchar,MEM,72,7,4.8,4.6,1.5,17.9,9.4,51.5,1.875,3.639,41.3,0.722,1.75,55.1,0.375,0.681,1.2,3.4,0.6,0.3,0.4,1.3,2021-2022,RegularSeason,G,G,Memphis,Tennessee
364,Rajon Rondo,CLE,39,1,4.8,2.8,4.4,17.9,8.1,38.6,1.744,4.513,35.2,0.795,2.256,73.1,0.487,0.667,0.4,2.4,0.8,0.2,1.7,1.4,2021-2022,RegularSeason,G,G,Cleveland,Ohio
365,Xavier Tillman,MEM,53,2,4.8,3.0,1.2,13.2,6.8,45.4,1.849,4.075,20.4,0.189,0.925,64.8,0.868,1.34,1.2,1.8,0.9,0.3,0.6,1.2,2021-2022,RegularSeason,F,F,Memphis,Tennessee
366,Udoka Azubuike,UTA,17,6,4.7,4.2,0.0,11.5,7.9,75.5,2.176,2.882,0.0,0.0,0.0,54.5,0.353,0.647,1.1,3.1,0.1,0.6,0.7,1.5,2021-2022,RegularSeason,C,F,Utah,Utah
367,Greg Brown III,POR,48,6,4.7,2.8,0.7,13.3,5.8,42.6,1.688,3.958,31.1,0.396,1.271,67.7,0.917,1.354,0.8,2.0,0.5,0.5,0.8,1.9,2021-2022,RegularSeason,F,F,Portland,Oregon
368,David Duke Jr.,BKN,22,7,4.7,3.0,0.8,15.5,5.8,36.1,1.773,4.909,24.3,0.409,1.682,81.0,0.773,0.955,1.4,1.7,0.6,0.3,0.4,1.6,2021-2022,RegularSeason,G,G,Brooklyn,New York
369,James Bouknight,CHA,31,0,4.6,1.7,0.8,9.8,3.8,34.8,1.581,4.548,34.7,0.548,1.581,87.1,0.871,1.0,0.7,1.0,0.2,0.0,0.5,0.9,2021-2022,RegularSeason,G,G,Charlotte,North Carolina
370,Maurice Harkless,SAC,47,24,4.6,2.4,0.5,18.4,5.7,45.9,1.766,3.851,30.7,0.66,2.149,71.4,0.426,0.596,0.3,2.1,0.6,0.5,0.7,1.6,2021-2022,RegularSeason,F,G,Sacramento,California
371,Svi Mykhailiuk,TOR,56,5,4.6,1.6,0.8,12.8,4.3,38.9,1.625,4.179,30.6,0.732,2.393,86.5,0.571,0.661,0.4,1.3,0.5,0.1,0.6,1.0,2021-2022,RegularSeason,G,F,Toronto,Ontario
372,Khem Birch,TOR,55,28,4.5,4.3,1.0,18.0,8.1,48.5,1.764,3.636,0.0,0.0,0.255,74.6,0.964,1.291,2.2,2.1,0.5,0.5,0.5,1.9,2021-2022,RegularSeason,C,C,Toronto,Ontario
373,Marquese Chriss,DAL,34,0,4.5,3.0,0.5,10.2,5.9,46.3,1.824,3.941,32.0,0.235,0.735,66.7,0.647,0.971,1.0,2.1,0.4,0.4,0.5,1.9,2021-2022,RegularSeason,F,F,Dallas,Texas
374,Romeo Langford,SAS,48,5,4.5,2.3,0.4,16.1,5.0,43.5,1.729,3.979,34.1,0.604,1.771,54.8,0.479,0.875,0.6,1.6,0.5,0.3,0.3,1.0,2021-2022,RegularSeason,G,F,San Antonio,Texas
375,Taj Gibson,NYK,52,4,4.4,4.4,0.6,18.2,8.4,51.8,1.654,3.192,39.5,0.288,0.731,80.8,0.808,1.0,1.7,2.7,0.4,0.8,0.5,2.6,2021-2022,RegularSeason,F,F,New York,New York
376,Timothe Luwawu-Cabarrot,ATL,52,18,4.4,1.6,0.8,13.2,4.5,39.8,1.423,3.577,36.1,0.846,2.346,85.4,0.673,0.788,0.3,1.3,0.3,0.1,0.4,1.5,2021-2022,RegularSeason,G,F,Atlanta,Georgia
377,Moses Moody,GSW,52,11,4.4,1.5,0.4,11.7,4.3,43.7,1.538,3.519,36.4,0.769,2.115,77.8,0.538,0.692,0.3,1.2,0.1,0.2,0.3,0.8,2021-2022,RegularSeason,G,G,Golden State,California
378,Davon Reed,DEN,48,5,4.4,2.3,1.1,13.9,6.3,50.3,1.688,3.354,43.0,0.771,1.792,66.7,0.208,0.313,0.3,2.0,0.5,0.2,0.3,1.3,2021-2022,RegularSeason,G,G,Denver,Colorado
379,Delon Wright,ATL,77,8,4.4,2.9,2.4,18.9,8.6,45.4,1.584,3.494,37.9,0.571,1.506,85.7,0.701,0.818,0.6,2.2,1.2,0.2,0.6,0.7,2021-2022,RegularSeason,G,G,Atlanta,Georgia
380,Moses Brown,CLE,40,6,4.3,3.4,0.0,8.6,5.9,59.3,1.6,2.7,0.0,0.0,0.0,59.7,1.075,1.8,1.0,2.4,0.2,0.4,0.5,1.3,2021-2022,RegularSeason,C,C,Cleveland,Ohio
381,Troy Brown Jr.,CHI,66,7,4.3,3.1,1.0,16.0,6.2,41.9,1.636,3.909,35.3,0.712,2.015,76.9,0.303,0.394,0.6,2.5,0.5,0.1,0.4,0.9,2021-2022,RegularSeason,G,F,Chicago,Illinois
382,Malachi Flynn,TOR,44,5,4.3,1.4,1.6,12.2,4.8,39.3,1.636,4.159,33.3,0.682,2.045,62.5,0.341,0.545,0.2,1.2,0.5,0.1,0.3,1.0,2021-2022,RegularSeason,G,G,Toronto,Ontario
383,DeAndre Jordan,PHI,48,20,4.3,5.5,0.4,13.0,9.0,64.3,1.917,2.979,0.0,0.0,0.0,55.0,0.458,0.833,1.7,3.8,0.3,0.7,0.8,1.5,2021-2022,RegularSeason,C,C,Philadelphia,Pennsylvania
384,Boban Marjanovic,DAL,23,0,4.3,1.7,0.1,5.6,4.0,60.0,1.826,3.043,25.0,0.043,0.174,59.1,0.565,0.957,0.3,1.3,0.0,0.1,0.7,1.0,2021-2022,RegularSeason,C,C,Dallas,Texas
385,Trevelin Queen,HOU,10,0,4.3,1.6,0.4,7.4,4.4,45.5,1.5,3.3,37.5,0.9,2.4,100.0,0.4,0.4,0.7,0.9,0.5,0.1,0.7,0.6,2021-2022,RegularSeason,G,G,Houston,Texas
386,Yuta Watanabe,TOR,38,4,4.3,2.4,0.6,11.7,4.9,40.6,1.474,3.632,34.2,0.711,2.079,60.0,0.632,1.053,0.5,1.9,0.3,0.4,0.5,1.0,2021-2022,RegularSeason,G,F,Toronto,Ontario
387,Jevon Carter,MIL,66,3,4.2,1.7,1.5,13.7,5.0,38.7,1.485,3.833,38.8,1.0,2.576,83.3,0.227,0.273,0.2,1.5,0.4,0.2,0.5,1.0,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
388,Rayjon Tucker,MIL,5,0,4.2,1.6,2.0,14.2,7.4,66.7,1.2,1.8,80.0,0.8,1.0,71.4,1.0,1.4,0.6,1.0,0.8,0.0,0.2,1.0,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
389,Lindell Wigginton,MIL,19,0,4.2,1.3,1.2,10.5,3.7,42.6,1.368,3.211,34.6,0.474,1.368,54.3,1.0,1.842,0.2,1.2,0.3,0.1,0.6,0.9,2021-2022,RegularSeason,G,G,Milwaukee,Wisconsin
390,Santi Aldama,MEM,32,0,4.1,2.7,0.7,11.3,4.7,40.2,1.656,4.125,12.5,0.188,1.5,62.5,0.625,1.0,1.0,1.7,0.2,0.3,0.5,1.1,2021-2022,RegularSeason,F,C,Memphis,Tennessee
391,Vlatko Cancar,DEN,15,1,4.1,2.1,1.1,11.7,5.5,56.1,1.533,2.733,58.3,0.467,0.8,64.3,0.6,0.933,0.5,1.5,0.1,0.2,0.6,1.2,2021-2022,RegularSeason,F,F,Denver,Colorado
392,Anthony Gill,WAS,44,0,4.1,1.9,0.6,10.5,5.3,56.9,1.409,2.477,53.8,0.318,0.591,80.8,0.955,1.182,0.8,1.2,0.1,0.3,0.4,1.3,2021-2022,RegularSeason,F,F,Washington,D.C.
393,Markus Howard,DEN,31,0,4.1,0.4,0.2,5.7,2.6,38.6,1.258,3.258,40.0,0.903,2.258,87.0,0.645,0.742,0.1,0.3,0.3,0.0,0.2,0.5,2021-2022,RegularSeason,G,G,Denver,Colorado
394,Mychal Mulder,MIA,17,3,4.1,1.4,0.3,14.1,2.5,31.2,1.412,4.529,31.5,1.0,3.176,100.0,0.235,0.235,0.1,1.3,0.2,0.1,0.5,0.8,2021-2022,RegularSeason,G,G,Miami,Florida
395,Frank Ntilikina,DAL,58,5,4.1,1.4,1.2,11.8,4.4,39.9,1.534,3.845,34.2,0.655,1.914,96.0,0.414,0.431,0.2,1.2,0.5,0.1,0.5,1.1,2021-2022,RegularSeason,G,G,Dallas,Texas
396,Juan Toscano-Anderson,GSW,73,6,4.1,2.4,1.7,13.6,6.1,48.9,1.575,3.219,32.2,0.384,1.192,57.1,0.548,0.959,0.4,2.0,0.7,0.2,0.9,1.6,2021-2022,RegularSeason,F,F,Golden State,California
397,Andre Iguodala,GSW,31,0,4.0,3.2,3.7,19.5,9.0,38.0,1.484,3.903,23.0,0.548,2.387,75.0,0.484,0.645,0.7,2.5,0.9,0.7,0.9,1.1,2021-2022,RegularSeason,G,F,Golden State,California
398,Mac McClung,LAL,2,0,4.0,1.5,0.5,12.0,4.0,50.0,1.5,3.0,33.3,0.5,1.5,100.0,0.5,0.5,0.0,1.5,0.5,0.5,1.5,2.5,2021-2022,RegularSeason,G,G,Los Angeles,California
399,Matt Thomas,CHI,40,0,4.0,1.3,0.5,11.5,3.8,41.0,1.375,3.35,38.5,0.875,2.275,80.0,0.4,0.5,0.1,1.2,0.2,0.1,0.2,0.5,2021-2022,RegularSeason,G,G,Chicago,Illinois
400,Gabe York,IND,2,0,4.0,1.0,2.0,10.5,4.5,28.6,1.0,3.5,16.7,0.5,3.0,60.0,1.5,2.5,0.0,1.0,1.0,0.5,0.5,2.0,2021-2022,RegularSeason,G,G,Indiana,Indiana
401,Didi Louzada,POR,9,1,3.9,1.9,0.6,14.3,3.9,36.4,1.333,3.667,39.1,1.0,2.556,100.0,0.222,0.222,0.6,1.3,0.2,0.2,0.6,1.4,2021-2022,RegularSeason,G,G,Portland,Oregon
402,Jared Butler,UTA,42,1,3.8,1.1,1.5,8.6,4.0,40.4,1.452,3.595,31.8,0.667,2.095,68.8,0.262,0.381,0.1,1.0,0.4,0.2,0.8,1.1,2021-2022,RegularSeason,G,G,Utah,Utah
403,Malcolm Hill,CHI,19,0,3.8,1.8,0.4,11.2,4.8,46.2,1.263,2.737,36.1,0.684,1.895,78.6,0.579,0.737,0.6,1.3,0.4,0.2,0.2,1.3,2021-2022,RegularSeason,F,F,Chicago,Illinois
404,Sandro Mamukelashvili,MIL,41,3,3.8,2.0,0.5,9.9,4.9,49.6,1.39,2.805,42.3,0.537,1.268,81.8,0.439,0.537,0.9,1.1,0.2,0.2,0.4,0.7,2021-2022,RegularSeason,F,C,Milwaukee,Wisconsin
405,Jordan McLaughlin,MIN,62,3,3.8,1.5,2.9,14.5,6.7,44.0,1.419,3.226,31.8,0.435,1.371,75.0,0.484,0.645,0.4,1.2,0.9,0.2,0.6,0.9,2021-2022,RegularSeason,G,G,Minnesota,Minnesota
406,Aaron Nesmith,BOS,52,3,3.8,1.7,0.4,11.0,3.6,39.6,1.385,3.5,27.0,0.596,2.212,80.8,0.404,0.5,0.3,1.4,0.4,0.1,0.6,1.3,2021-2022,RegularSeason,G,F,Boston,Massachusetts
407,Jamorko Pickett,DET,13,0,3.8,2.5,0.5,13.5,4.5,36.0,1.385,3.846,33.3,1.0,3.0,50.0,0.077,0.154,0.5,2.0,0.0,0.5,0.4,0.9,2021-2022,RegularSeason,F,F,Detroit,Michigan
408,Admiral Schofield,ORL,38,1,3.8,2.3,0.7,12.3,4.5,41.9,1.421,3.395,32.9,0.684,2.079,80.0,0.316,0.395,0.4,1.9,0.1,0.1,0.6,1.5,2021-2022,RegularSeason,F,F,Orlando,Florida
409,Nathan Knight,MIN,37,2,3.7,2.3,0.6,7.2,4.9,51.1,1.216,2.378,30.8,0.108,0.351,73.3,1.189,1.622,0.9,1.4,0.2,0.2,0.5,1.1,2021-2022,RegularSeason,F,C,Minnesota,Minnesota
410,Thanasis Antetokounmpo,MIL,48,6,3.6,2.1,0.5,9.9,4.6,54.7,1.458,2.667,14.3,0.042,0.292,63.0,0.604,0.958,0.8,1.3,0.3,0.3,0.5,1.4,2021-2022,RegularSeason,F,F,Milwaukee,Wisconsin
411,Isaiah Joe,PHI,55,1,3.6,1.0,0.6,11.1,3.1,35.0,1.127,3.218,33.3,0.818,2.455,93.5,0.527,0.564,0.1,0.9,0.3,0.1,0.3,0.9,2021-2022,RegularSeason,G,G,Philadelphia,Pennsylvania
412,Tomas Satoransky,WAS,55,13,3.6,2.3,3.3,16.5,6.7,37.7,1.309,3.473,20.8,0.2,0.964,79.6,0.782,0.982,0.5,1.8,0.5,0.1,0.8,1.3,2021-2022,RegularSeason,G,G,Washington,D.C.
413,Jarrett Culver,MEM,37,0,3.5,1.3,0.9,9.1,3.1,37.8,1.378,3.649,25.5,0.324,1.27,47.1,0.432,0.919,0.4,0.9,0.5,0.1,0.5,1.1,2021-2022,RegularSeason,G,F,Memphis,Tennessee
414,Gorgui Dieng,ATL,44,3,3.5,2.8,0.8,8.4,5.6,47.3,1.205,2.545,42.6,0.659,1.545,73.1,0.432,0.591,0.7,2.0,0.3,0.3,0.5,1.2,2021-2022,RegularSeason,C,C,Atlanta,Georgia
415,Elijah Hughes,POR,36,4,3.5,1.6,0.6,12.1,3.1,32.6,1.306,4.0,26.3,0.694,2.639,77.8,0.194,0.25,0.2,1.4,0.4,0.2,0.5,1.1,2021-2022,RegularSeason,G,G,Portland,Oregon
416,Paul Millsap,PHI,33,1,3.5,3.5,0.9,11.4,5.6,39.1,1.364,3.485,22.9,0.242,1.061,70.8,0.515,0.727,1.2,2.2,0.3,0.4,0.6,2.0,2021-2022,RegularSeason,F,F,Philadelphia,Pennsylvania
417,Tony Snell,NOP,53,12,3.5,1.9,0.5,15.5,4.2,40.4,1.302,3.226,35.2,0.849,2.415,100.0,0.075,0.075,0.3,1.6,0.3,0.2,0.4,1.3,2021-2022,RegularSeason,G,G,New Orleans,Louisiana
418,Kent Bazemore,LAL,39,14,3.4,1.8,0.9,14.0,3.8,32.4,1.154,3.564,36.3,0.744,2.051,76.5,0.333,0.436,0.3,1.4,0.6,0.2,0.5,1.8,2021-2022,RegularSeason,G,F,Los Angeles,California
419,Tyler Cook,CHI,20,2,3.4,2.7,0.2,10.0,4.9,60.5,1.15,1.9,0.0,0.0,0.0,65.6,1.05,1.6,0.8,1.9,0.2,0.2,0.4,1.4,2021-2022,RegularSeason,F,F,Chicago,Illinois
420,Nerlens Noel,NYK,25,11,3.4,5.6,0.9,22.5,10.1,53.3,1.28,2.4,0.0,0.0,0.12,70.0,0.84,1.2,1.9,3.7,1.2,1.2,0.8,2.7,2021-2022,RegularSeason,C,F,New York,New York
421,Sterling Brown,DAL,49,3,3.3,3.0,0.7,12.8,5.0,38.1,1.204,3.163,30.4,0.571,1.878,93.3,0.286,0.306,0.5,2.5,0.3,0.1,0.5,1.1,2021-2022,RegularSeason,G,F,Dallas,Texas
422,Trent Forrest,UTA,60,6,3.3,1.7,1.8,12.8,5.0,49.0,1.267,2.583,18.5,0.083,0.45,79.2,0.633,0.8,0.4,1.3,0.5,0.1,0.8,0.7,2021-2022,RegularSeason,G,G,Utah,Utah
423,Juancho Hernangomez,UTA,40,9,3.3,2.5,0.5,11.1,4.6,41.5,1.1,2.65,34.8,0.6,1.725,55.9,0.475,0.85,0.7,1.8,0.4,0.3,0.4,0.6,2021-2022,RegularSeason,F,F,Utah,Utah
424,Gabriel Lundberg,PHX,4,0,3.3,1.8,2.8,11.0,4.3,26.3,1.25,4.75,37.5,0.75,2.0,0.0,0.0,0.0,0.5,1.3,0.8,0.0,0.8,1.8,2021-2022,RegularSeason,G,G,Phoenix,Arizona
425,Killian Tillie,MEM,36,3,3.3,1.7,0.6,12.8,3.8,33.9,1.194,3.528,31.4,0.75,2.389,62.5,0.139,0.222,0.6,1.1,0.6,0.4,0.4,1.6,2021-2022,RegularSeason,F,C,Memphis,Tennessee
426,Dalano Banton,TOR,64,1,3.2,1.9,1.5,10.9,4.3,41.1,1.297,3.156,25.5,0.203,0.797,59.1,0.406,0.688,0.6,1.3,0.4,0.2,0.8,1.1,2021-2022,RegularSeason,F,F,Toronto,Ontario
427,Daishen Nix,HOU,24,0,3.2,1.4,1.7,10.9,3.5,40.3,1.125,2.792,26.9,0.292,1.083,53.3,0.667,1.25,0.3,1.1,0.6,0.0,1.1,0.9,2021-2022,RegularSeason,G,G,Houston,Texas
428,Keljin Blevins,POR,31,1,3.1,1.5,0.6,11.3,2.4,30.6,1.097,3.581,29.2,0.677,2.323,54.5,0.194,0.355,0.5,0.9,0.4,0.0,0.5,0.9,2021-2022,RegularSeason,G,G,Portland,Oregon
429,Devontae Cacok,SAS,15,0,3.1,2.8,0.4,8.1,6.2,67.7,1.4,2.067,0.0,0.0,0.0,57.1,0.267,0.467,0.5,2.3,0.5,0.5,0.2,1.1,2021-2022,RegularSeason,F,F,San Antonio,Texas
430,Rodney Hood,LAC,52,0,3.1,1.5,0.7,13.6,3.6,36.9,1.115,3.019,33.0,0.577,1.75,89.5,0.327,0.365,0.3,1.2,0.3,0.1,0.2,0.6,2021-2022,RegularSeason,G,F,LA,California
431,Kevin Knox II,ATL,30,0,3.1,1.5,0.3,7.4,2.9,36.5,1.033,2.833,27.8,0.5,1.8,72.7,0.533,0.733,0.5,1.0,0.1,0.1,0.2,0.6,2021-2022,RegularSeason,F,F,Atlanta,Georgia
432,Paul Reed,PHI,38,2,3.1,2.4,0.4,8.0,5.6,56.3,1.421,2.526,25.0,0.053,0.211,42.9,0.158,0.368,1.2,1.3,0.9,0.4,0.3,1.5,2021-2022,RegularSeason,F,F,Philadelphia,Pennsylvania
433,Charles Bassey,PHI,23,0,3.0,2.7,0.3,7.3,5.7,63.8,1.304,2.043,0.0,0.0,0.174,75.0,0.391,0.522,1.0,1.7,0.2,0.7,0.3,1.4,2021-2022,RegularSeason,C,F,Philadelphia,Pennsylvania
434,Tony Bradley,CHI,55,7,3.0,3.4,0.5,10.0,5.9,58.5,1.309,2.236,0.0,0.0,0.0,65.5,0.345,0.527,1.2,2.2,0.2,0.6,0.6,1.1,2021-2022,RegularSeason,C,F,Chicago,Illinois
435,Elfrid Payton,PHX,50,1,3.0,1.8,2.0,11.0,3.9,38.3,1.34,3.5,22.2,0.08,0.36,37.5,0.24,0.64,0.4,1.3,0.5,0.1,0.9,0.8,2021-2022,RegularSeason,G,G,Phoenix,Arizona
436,Neemias Queta,SAC,15,0,3.0,2.1,0.4,8.0,3.9,44.7,1.133,2.533,0.0,0.0,0.0,64.7,0.733,1.133,0.9,1.1,0.1,0.5,0.4,1.2,2021-2022,RegularSeason,C,C,Sacramento,California
437,Nick Richards,CHA,50,5,3.0,1.7,0.3,7.3,4.2,66.7,1.2,1.8,0.0,0.0,0.0,69.8,0.6,0.86,0.7,1.0,0.2,0.4,0.5,1.0,2021-2022,RegularSeason,C,C,Charlotte,North Carolina
