排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
220,Raul Neto,WAS,64,22,8.7,2.4,2.3,21.9,10.0,46.8,3.266,6.984,39.0,1.0,2.563,88.2,1.172,1.328,0.4,2.0,1.1,0.1,0.8,1.7,2020-2021,RegularSeason,G,G,Washington,D.C.
221,Isaiah Roby,OKC,61,34,8.7,5.6,1.8,23.4,11.6,48.3,3.393,7.033,29.4,0.525,1.787,74.4,1.426,1.918,1.5,4.1,0.9,0.6,1.9,2.7,2020-2021,RegularSeason,F,F,Oklahoma City,Oklahoma
222,Dario Saric,PHX,50,4,8.7,3.8,1.3,17.4,9.3,44.7,3.06,6.84,34.8,0.94,2.7,84.8,1.68,1.98,0.9,2.9,0.6,0.1,1.1,1.9,2020-2021,RegularSeason,F,C,Phoenix,Arizona
223,Moses Brown,BOS,43,32,8.6,8.9,0.2,21.4,14.6,54.5,3.395,6.233,0.0,0.0,0.0,61.9,1.814,2.93,3.6,5.3,0.7,1.1,1.0,2.2,2020-2021,RegularSeason,C,C,Boston,Massachusetts
224,T.J. McConnell,IND,69,3,8.6,3.7,6.6,26.0,15.8,55.9,3.971,7.101,31.3,0.217,0.696,68.8,0.478,0.696,0.8,2.9,1.9,0.3,2.0,1.6,2020-2021,RegularSeason,G,G,Indiana,Indiana
225,Jakob Poeltl,SAS,69,51,8.6,7.9,1.9,26.7,16.4,61.6,3.841,6.232,0.0,0.0,0.0,50.8,0.913,1.797,3.2,4.8,0.7,1.8,1.2,2.5,2020-2021,RegularSeason,C,C,San Antonio,Texas
226,Ricky Rubio,MIN,68,51,8.6,3.3,6.4,26.1,13.3,38.8,2.838,7.324,30.8,0.971,3.147,86.7,1.912,2.206,0.4,2.9,1.4,0.1,1.6,2.0,2020-2021,RegularSeason,G,G,Minnesota,Minnesota
227,Robert Covington,POR,70,70,8.5,6.7,1.7,32.0,14.0,40.1,2.914,7.271,37.9,1.929,5.086,80.6,0.714,0.886,0.9,5.8,1.4,1.2,0.9,2.8,2020-2021,RegularSeason,F,F,Portland,Oregon
228,Svi Mykhailiuk,OKC,66,14,8.5,2.5,1.7,20.1,7.5,41.1,3.152,7.667,33.4,1.591,4.758,76.0,0.576,0.758,0.4,2.1,0.8,0.2,1.3,1.0,2020-2021,RegularSeason,G,F,Oklahoma City,Oklahoma
229,Gabriel Deck,OKC,10,0,8.4,4.0,2.4,21.2,11.1,47.8,3.2,6.7,13.3,0.2,1.5,81.8,1.8,2.2,1.6,2.4,0.8,0.0,0.6,0.9,2020-2021,RegularSeason,F,F,Oklahoma City,Oklahoma
230,James Ennis III,ORL,41,37,8.4,4.0,1.5,24.0,10.5,47.3,2.805,5.927,43.3,1.098,2.537,80.5,1.707,2.122,1.0,3.0,0.8,0.2,0.9,2.0,2020-2021,RegularSeason,F,F,Orlando,Florida
231,Cameron Payne,PHX,60,1,8.4,2.4,3.6,18.0,10.8,48.4,3.183,6.583,44.0,1.217,2.767,89.3,0.833,0.933,0.3,2.1,0.6,0.3,1.0,1.6,2020-2021,RegularSeason,G,G,Phoenix,Arizona
232,Luke Kennard,LAC,63,17,8.3,2.6,1.7,19.6,8.7,47.6,3.127,6.571,44.6,1.587,3.556,83.9,0.413,0.492,0.2,2.3,0.4,0.1,0.8,1.4,2020-2021,RegularSeason,G,G,LA,California
233,Mitchell Robinson,NYK,31,29,8.3,8.1,0.5,27.5,15.8,65.3,3.71,5.677,0.0,0.0,0.0,49.1,0.839,1.71,3.6,4.5,1.1,1.5,0.8,2.8,2020-2021,RegularSeason,C,F,New York,New York
234,Sterling Brown,HOU,51,14,8.2,4.4,1.4,24.1,10.4,44.8,2.941,6.569,42.3,1.784,4.216,80.6,0.49,0.608,0.7,3.6,0.7,0.2,0.8,1.9,2020-2021,RegularSeason,G,F,Houston,Texas
235,Cory Joseph,DET,63,13,8.2,2.5,3.4,23.0,10.3,46.9,3.175,6.762,34.1,0.714,2.095,81.8,1.143,1.397,0.6,2.0,1.0,0.3,1.3,2.2,2020-2021,RegularSeason,G,G,Detroit,Michigan
236,Aleksej Pokusevski,OKC,45,28,8.2,4.7,2.2,24.2,8.0,34.1,3.089,9.067,28.0,1.289,4.6,73.8,0.689,0.933,0.7,4.0,0.4,0.9,2.2,1.3,2020-2021,RegularSeason,C,C,Oklahoma City,Oklahoma
237,Nicolas Batum,LAC,67,38,8.1,4.7,2.2,27.4,12.3,46.4,2.851,6.149,40.4,1.642,4.06,82.8,0.716,0.866,0.7,4.0,1.0,0.6,0.8,1.5,2020-2021,RegularSeason,G,F,LA,California
238,JaMychal Green,DEN,58,5,8.1,4.8,0.9,19.3,10.1,46.3,2.983,6.448,39.9,1.362,3.414,80.7,0.793,0.983,1.5,3.3,0.4,0.4,0.9,2.5,2020-2021,RegularSeason,F,C,Denver,Colorado
239,Hassan Whiteside,SAC,36,4,8.1,6.0,0.6,15.2,11.3,56.3,3.5,6.222,0.0,0.0,0.028,51.9,1.139,2.194,1.7,4.3,0.3,1.3,1.1,2.0,2020-2021,RegularSeason,C,C,Sacramento,California
240,Mo Bamba,ORL,46,5,8.0,5.8,0.8,15.8,11.4,47.2,3.087,6.543,32.2,0.826,2.565,68.2,0.978,1.435,1.7,4.1,0.3,1.3,0.8,1.9,2020-2021,RegularSeason,C,C,Orlando,Florida
241,Tyrese Maxey,PHI,61,8,8.0,1.7,2.0,15.3,7.7,46.2,3.246,7.033,30.1,0.508,1.689,87.1,1.0,1.148,0.2,1.5,0.4,0.2,0.7,1.3,2020-2021,RegularSeason,G,G,Philadelphia,Pennsylvania
242,Kenrich Williams,OKC,66,13,8.0,4.1,2.3,21.6,11.0,53.3,3.318,6.227,44.4,0.788,1.773,57.1,0.545,0.955,1.3,2.9,0.8,0.3,1.2,2.2,2020-2021,RegularSeason,G,F,Oklahoma City,Oklahoma
243,Robert Williams III,BOS,52,13,8.0,6.9,1.8,18.9,16.4,72.1,3.577,4.962,0.0,0.0,0.038,61.6,0.865,1.404,2.6,4.3,0.8,1.8,1.0,2.0,2020-2021,RegularSeason,C,F,Boston,Massachusetts
244,Austin Rivers,DEN,36,7,7.9,2.3,2.3,23.5,8.2,42.4,2.889,6.806,36.9,1.528,4.139,71.0,0.611,0.861,0.2,2.1,0.8,0.1,1.0,1.8,2020-2021,RegularSeason,G,G,Denver,Colorado
245,Isaiah Stewart,DET,68,14,7.9,6.7,0.9,21.4,13.2,55.3,3.324,6.015,33.3,0.309,0.926,69.6,0.941,1.353,2.3,4.3,0.6,1.3,1.0,2.7,2020-2021,RegularSeason,F,C,Detroit,Michigan
246,Willy Hernangomez,NOP,47,12,7.8,7.1,1.1,18.0,13.0,56.3,3.213,5.702,10.0,0.021,0.213,66.7,1.319,1.979,2.5,4.6,0.5,0.5,0.7,1.4,2020-2021,RegularSeason,C,F,New Orleans,Louisiana
247,Chuma Okeke,ORL,45,19,7.8,4.0,2.2,25.2,10.3,41.7,3.0,7.2,34.8,1.089,3.133,75.0,0.667,0.889,0.9,3.1,1.1,0.5,0.8,1.1,2020-2021,RegularSeason,F,F,Orlando,Florida
248,Anfernee Simons,POR,64,0,7.8,2.2,1.4,17.3,7.3,41.9,2.625,6.266,42.6,1.875,4.406,80.7,0.719,0.891,0.2,2.0,0.3,0.1,0.7,1.5,2020-2021,RegularSeason,G,G,Portland,Oregon
249,D.J. Augustin,HOU,57,12,7.7,1.6,3.3,19.8,8.2,39.4,2.368,6.018,38.2,1.456,3.807,90.4,1.491,1.649,0.4,1.3,0.5,0.0,1.1,1.0,2020-2021,RegularSeason,G,G,Houston,Texas
250,P.J. Dozier,DEN,50,6,7.7,3.6,1.8,21.8,8.7,41.7,2.96,7.1,31.5,0.94,2.98,63.6,0.84,1.32,0.7,2.9,0.6,0.4,0.9,1.7,2020-2021,RegularSeason,G,F,Denver,Colorado
251,Mike James,BKN,13,1,7.7,2.5,4.2,18.2,8.4,37.0,2.615,7.077,35.5,0.846,2.385,77.8,1.615,2.077,0.2,2.2,0.5,0.1,1.5,0.8,2020-2021,RegularSeason,G,G,Brooklyn,New York
252,Naji Marshall,NOP,32,10,7.7,4.6,2.8,21.9,10.3,39.2,2.563,6.531,34.9,0.906,2.594,70.7,1.656,2.344,0.5,4.2,0.8,0.3,1.2,1.8,2020-2021,RegularSeason,F,F,New Orleans,Louisiana
253,Ben McLemore,LAL,53,5,7.7,1.9,0.7,17.1,5.5,37.0,2.547,6.887,34.6,1.83,5.283,73.6,0.736,1.0,0.3,1.6,0.4,0.2,0.8,1.7,2020-2021,RegularSeason,G,G,Los Angeles,California
254,Payton Pritchard,BOS,66,4,7.7,2.4,1.8,19.2,8.2,44.0,2.788,6.333,41.1,1.545,3.758,88.9,0.606,0.682,0.5,1.9,0.6,0.1,0.8,1.6,2020-2021,RegularSeason,G,G,Boston,Massachusetts
255,Tomas Satoransky,CHI,58,18,7.7,2.4,4.7,22.5,11.1,51.4,2.914,5.672,35.6,0.724,2.034,84.8,1.155,1.362,0.5,1.9,0.7,0.2,1.7,1.5,2020-2021,RegularSeason,G,G,Chicago,Illinois
256,Steven Adams,NOP,58,58,7.6,8.9,1.9,27.7,15.2,61.4,3.259,5.31,0.0,0.0,0.052,44.4,1.034,2.328,3.7,5.2,0.9,0.7,1.3,1.9,2020-2021,RegularSeason,C,C,New Orleans,Louisiana
257,Garrett Temple,CHI,56,25,7.6,2.9,2.2,27.3,8.7,41.5,2.821,6.804,33.5,1.196,3.571,80.0,0.714,0.893,0.5,2.3,0.8,0.5,1.0,2.2,2020-2021,RegularSeason,G,F,Chicago,Illinois
258,Tristan Thompson,BOS,54,43,7.6,8.1,1.2,23.8,13.0,51.8,3.13,6.037,0.0,0.0,0.056,59.2,1.315,2.222,3.1,5.0,0.4,0.6,1.1,2.2,2020-2021,RegularSeason,C,F,Boston,Massachusetts
259,Patrick Beverley,LAC,37,34,7.5,3.2,2.1,22.5,9.7,42.3,2.514,5.946,39.7,1.514,3.811,80.0,0.973,1.216,0.8,2.4,0.8,0.8,0.9,2.9,2020-2021,RegularSeason,G,G,LA,California
260,Malachi Flynn,TOR,47,14,7.5,2.5,2.9,19.7,8.2,37.4,2.702,7.234,32.1,1.149,3.574,80.4,0.957,1.191,0.2,2.3,0.8,0.1,0.9,1.4,2020-2021,RegularSeason,G,G,Toronto,Ontario
261,Jaxson Hayes,NOP,60,3,7.5,4.3,0.6,16.1,10.6,62.5,2.917,4.667,42.9,0.1,0.233,77.5,1.55,2.0,1.5,2.8,0.4,0.6,0.7,1.7,2020-2021,RegularSeason,C,F,New Orleans,Louisiana
262,DeAndre Jordan,BKN,57,43,7.5,7.5,1.6,21.9,14.7,76.3,3.333,4.368,0.0,0.0,0.018,50.0,0.807,1.614,2.1,5.4,0.3,1.1,1.5,2.0,2020-2021,RegularSeason,C,C,Brooklyn,New York
263,Edmond Sumner,IND,53,24,7.5,1.8,0.9,16.2,7.3,52.5,2.792,5.321,39.8,0.66,1.66,81.9,1.283,1.566,0.3,1.4,0.6,0.2,1.0,1.7,2020-2021,RegularSeason,G,G,Indiana,Indiana
264,Jalen McDaniels,CHA,47,18,7.4,3.6,1.1,19.2,8.5,46.8,2.83,6.043,33.3,0.745,2.234,70.3,0.957,1.362,1.0,2.6,0.6,0.4,1.0,2.0,2020-2021,RegularSeason,F,C,Charlotte,North Carolina
265,JJ Redick,DAL,44,0,7.4,1.5,1.2,16.4,5.8,39.7,2.409,6.068,37.1,1.5,4.045,94.2,1.114,1.182,0.1,1.4,0.3,0.1,0.8,1.1,2020-2021,RegularSeason,G,G,Dallas,Texas
266,Louis King,SAC,6,1,7.3,3.0,1.5,14.2,10.0,50.0,2.833,5.667,36.4,0.667,1.833,100.0,1.0,1.0,0.8,2.2,1.2,0.5,0.7,1.5,2020-2021,RegularSeason,F,F,Sacramento,California
267,JaVale McGee,DEN,46,2,7.3,5.2,0.8,14.7,10.2,51.1,3.13,6.13,20.8,0.109,0.522,65.7,0.957,1.457,1.7,3.5,0.4,1.2,1.3,2.6,2020-2021,RegularSeason,C,F,Denver,Colorado
268,Kent Bazemore,GSW,67,18,7.2,3.4,1.6,19.9,8.9,44.9,2.627,5.851,40.8,1.119,2.746,69.2,0.806,1.164,0.4,3.0,1.0,0.5,1.2,2.4,2020-2021,RegularSeason,G,F,Golden State,California
269,Khem Birch,TOR,67,22,7.2,5.8,1.3,22.8,11.7,49.7,2.821,5.672,25.0,0.194,0.776,70.5,1.358,1.925,2.6,3.2,0.7,0.7,0.7,1.7,2020-2021,RegularSeason,C,C,Toronto,Ontario
270,Juancho Hernangomez,MIN,52,6,7.2,3.9,0.7,17.3,7.8,43.5,2.5,5.75,32.7,1.058,3.231,61.9,1.154,1.865,0.9,3.1,0.4,0.1,0.5,1.0,2020-2021,RegularSeason,F,F,Minnesota,Minnesota
271,Aaron Holiday,IND,66,8,7.2,1.3,1.9,17.8,6.0,39.0,2.576,6.606,36.8,1.015,2.758,81.9,1.03,1.258,0.2,1.1,0.7,0.2,1.0,1.4,2020-2021,RegularSeason,G,G,Indiana,Indiana
272,Justin Jackson,MIL,34,3,7.2,2.3,1.5,17.0,6.5,40.3,2.618,6.5,30.8,1.059,3.441,83.8,0.912,1.088,0.5,1.8,0.4,0.1,0.9,0.9,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
273,James Johnson,NOP,51,12,7.2,3.5,1.9,20.5,9.0,44.6,2.863,6.412,25.8,0.608,2.353,59.2,0.882,1.49,0.6,2.8,0.8,0.8,1.1,2.4,2020-2021,RegularSeason,F,F,New Orleans,Louisiana
274,Tony Bradley,OKC,42,8,7.1,5.7,0.9,16.3,12.0,66.5,3.119,4.69,0.0,0.0,0.071,69.1,0.905,1.31,2.0,3.7,0.4,0.7,0.8,1.5,2020-2021,RegularSeason,C,F,Oklahoma City,Oklahoma
275,Dewayne Dedmon,MIA,16,0,7.1,5.4,0.8,13.1,11.7,70.8,2.875,4.063,20.0,0.063,0.313,74.1,1.25,1.688,1.8,3.6,0.6,0.4,0.8,2.2,2020-2021,RegularSeason,C,C,Miami,Florida
276,Maxi Kleber,DAL,50,40,7.1,5.2,1.4,26.8,11.0,42.2,2.32,5.5,41.0,1.74,4.24,91.9,0.68,0.74,0.9,4.3,0.5,0.7,0.6,2.1,2020-2021,RegularSeason,F,F,Dallas,Texas
277,Ignas Brazdeikis,ORL,13,0,7.0,3.5,1.3,19.2,7.4,42.2,2.692,6.385,39.3,0.846,2.154,71.4,0.769,1.077,0.8,2.6,0.3,0.2,0.9,1.7,2020-2021,RegularSeason,F,F,Orlando,Florida
278,Daniel Gafford,WAS,54,11,7.0,4.3,0.5,14.6,11.0,68.4,2.852,4.167,0.0,0.0,0.0,66.7,1.333,2.0,1.7,2.5,0.5,1.4,0.8,1.8,2020-2021,RegularSeason,F,C,Washington,D.C.
279,Draymond Green,GSW,63,63,7.0,7.1,8.9,31.5,18.9,44.7,2.698,6.032,27.0,0.54,2.0,79.5,1.111,1.397,0.9,6.2,1.7,0.8,3.0,3.1,2020-2021,RegularSeason,F,F,Golden State,California
280,Dwight Howard,PHI,69,6,7.0,8.4,0.9,17.3,12.9,58.7,2.58,4.391,25.0,0.072,0.29,57.6,1.754,3.043,2.8,5.7,0.4,0.9,1.6,2.9,2020-2021,RegularSeason,C,F,Philadelphia,Pennsylvania
281,Terance Mann,LAC,67,10,7.0,3.6,1.6,18.9,9.4,50.9,2.657,5.224,41.8,0.567,1.358,83.0,1.164,1.403,0.8,2.8,0.4,0.2,0.6,1.9,2020-2021,RegularSeason,G,F,LA,California
282,Royce O'Neale,UTA,71,71,7.0,6.8,2.5,31.5,13.3,44.4,2.465,5.549,38.5,1.507,3.915,84.8,0.549,0.648,1.2,5.6,0.8,0.5,1.2,2.6,2020-2021,RegularSeason,F,F,Utah,Utah
283,R.J. Hampton,ORL,51,1,6.9,3.5,1.7,17.4,7.7,43.5,2.667,6.137,31.0,0.529,1.706,67.1,1.078,1.608,0.6,2.9,0.4,0.2,1.0,1.2,2020-2021,RegularSeason,G,G,Orlando,Florida
284,Georges Niang,UTA,72,10,6.9,2.4,0.8,16.0,6.8,43.7,2.458,5.625,42.5,1.722,4.056,95.7,0.306,0.319,0.4,2.1,0.3,0.1,0.7,1.6,2020-2021,RegularSeason,F,F,Utah,Utah
285,Moritz Wagner,ORL,45,24,6.9,3.2,1.1,16.0,8.1,45.4,2.311,5.089,34.1,0.689,2.022,81.6,1.578,1.933,0.6,2.6,0.6,0.4,1.0,2.4,2020-2021,RegularSeason,F,C,Orlando,Florida
286,Pat Connaughton,MIL,69,4,6.8,4.8,1.2,22.8,10.0,43.4,2.435,5.609,37.1,1.464,3.942,77.5,0.449,0.58,0.9,3.9,0.7,0.3,0.5,1.4,2020-2021,RegularSeason,G,G,Milwaukee,Wisconsin
287,Gorgui Dieng,SAS,38,1,6.8,3.7,1.3,14.6,9.7,52.1,2.237,4.289,42.9,0.789,1.842,86.6,1.526,1.763,1.1,2.6,0.7,0.4,0.8,1.5,2020-2021,RegularSeason,C,C,San Antonio,Texas
288,Killian Hayes,DET,26,18,6.8,2.7,5.3,25.8,7.8,35.3,2.731,7.731,27.8,0.769,2.769,82.4,0.538,0.654,0.2,2.4,1.0,0.4,3.2,2.2,2020-2021,RegularSeason,G,G,Detroit,Michigan
289,Derrick Jones Jr.,POR,58,43,6.8,3.5,0.8,22.7,8.9,48.4,2.534,5.241,31.6,0.741,2.345,64.8,1.017,1.569,1.3,2.2,0.6,0.9,0.6,2.2,2020-2021,RegularSeason,F,F,Portland,Oregon
290,Jaden McDaniels,MIN,63,27,6.8,3.7,1.1,24.0,8.8,44.7,2.603,5.825,36.4,1.143,3.143,60.0,0.429,0.714,0.8,2.9,0.6,1.0,0.7,2.7,2020-2021,RegularSeason,F,F,Minnesota,Minnesota
291,Justise Winslow,MEM,26,1,6.8,4.5,1.9,19.5,7.1,35.2,2.846,8.077,18.5,0.385,2.077,57.1,0.769,1.346,0.7,3.8,0.6,0.5,1.4,1.8,2020-2021,RegularSeason,F,G,Memphis,Tennessee
292,Spencer Dinwiddie,BKN,3,3,6.7,4.3,3.0,21.3,10.0,37.5,2.0,5.333,28.6,0.667,2.333,100.0,2.0,2.0,0.0,4.3,0.7,0.3,1.7,1.3,2020-2021,RegularSeason,G,G,Brooklyn,New York
293,Damyean Dotson,CLE,46,7,6.7,2.0,2.0,19.7,6.2,40.6,2.587,6.37,28.9,1.0,3.457,66.7,0.522,0.783,0.1,1.9,0.3,0.1,0.9,0.9,2020-2021,RegularSeason,G,G,Cleveland,Ohio
294,Markieff Morris,LAL,61,27,6.7,4.4,1.2,19.7,8.1,40.5,2.508,6.197,31.1,1.066,3.426,72.0,0.59,0.82,0.8,3.6,0.4,0.3,0.9,1.7,2020-2021,RegularSeason,F,F,Los Angeles,California
295,Abdel Nader,PHX,24,0,6.7,2.6,0.8,14.8,7.2,49.1,2.375,4.833,41.9,0.75,1.792,75.7,1.167,1.542,0.3,2.3,0.4,0.4,0.8,1.4,2020-2021,RegularSeason,F,F,Phoenix,Arizona
296,Ish Smith,WAS,44,1,6.7,3.4,3.9,21.0,10.0,43.4,2.932,6.75,36.7,0.409,1.114,57.6,0.432,0.75,0.5,2.9,0.7,0.3,0.9,1.4,2020-2021,RegularSeason,G,G,Washington,D.C.
297,Dennis Smith Jr.,DET,23,9,6.7,2.4,3.3,18.3,8.8,40.0,2.522,6.304,32.8,0.826,2.522,73.1,0.826,1.13,0.5,1.9,1.0,0.6,1.1,1.6,2020-2021,RegularSeason,G,G,Detroit,Michigan
298,Jeff Teague,MIL,55,7,6.7,1.6,2.4,17.3,7.2,43.3,2.236,5.164,43.9,0.655,1.491,84.8,1.618,1.909,0.3,1.3,0.6,0.2,1.2,1.0,2020-2021,RegularSeason,G,G,Milwaukee,Wisconsin
299,Trey Burke,DAL,62,1,6.6,0.9,1.3,14.7,5.6,42.8,2.435,5.694,35.4,0.935,2.645,89.5,0.823,0.919,0.2,0.7,0.6,0.1,0.5,1.0,2020-2021,RegularSeason,G,G,Dallas,Texas
300,Nic Claxton,BKN,32,1,6.6,5.2,0.9,18.6,11.3,62.1,2.813,4.531,20.0,0.031,0.156,48.4,0.969,2.0,1.3,3.8,0.7,1.3,0.6,2.1,2020-2021,RegularSeason,F,C,Brooklyn,New York
301,Frank Kaminsky,PHX,47,13,6.6,4.0,1.7,15.2,9.1,47.1,2.574,5.468,36.5,0.66,1.809,61.7,0.787,1.277,0.8,3.2,0.3,0.4,0.5,1.5,2020-2021,RegularSeason,F,C,Phoenix,Arizona
302,Alex Len,WAS,64,42,6.6,4.1,0.8,15.3,9.5,61.5,2.672,4.344,32.0,0.125,0.391,62.9,1.141,1.813,1.2,2.8,0.3,1.0,0.9,2.0,2020-2021,RegularSeason,C,C,Washington,D.C.
303,Xavier Tillman,MEM,59,12,6.6,4.3,1.3,18.4,10.2,55.9,2.831,5.068,33.8,0.373,1.102,64.2,0.576,0.898,1.3,3.1,0.7,0.6,0.8,2.0,2020-2021,RegularSeason,F,F,Memphis,Tennessee
304,Nemanja Bjelica,MIA,37,3,6.5,3.4,1.9,16.1,8.2,45.4,2.405,5.297,31.8,0.73,2.297,72.5,1.0,1.378,0.8,2.6,0.4,0.1,0.9,1.8,2020-2021,RegularSeason,F,F,Miami,Florida
305,Damion Lee,GSW,57,1,6.5,3.2,1.3,18.9,8.6,46.7,2.246,4.807,39.7,1.351,3.404,90.9,0.702,0.772,0.4,2.8,0.7,0.1,0.5,1.6,2020-2021,RegularSeason,G,F,Golden State,California
306,Chasson Randle,ORL,41,5,6.5,2.0,1.8,20.4,6.0,38.8,2.244,5.78,33.8,1.073,3.171,79.2,0.927,1.171,0.2,1.8,0.5,0.1,1.1,1.6,2020-2021,RegularSeason,G,G,Orlando,Florida
307,Denzel Valentine,CHI,62,3,6.5,3.2,1.7,16.7,7.1,37.3,2.5,6.71,33.1,1.29,3.903,94.1,0.258,0.274,0.4,2.8,0.5,0.1,0.7,1.1,2020-2021,RegularSeason,G,G,Chicago,Illinois
308,Avery Bradley,HOU,27,6,6.4,2.1,1.7,22.3,6.0,37.4,2.37,6.333,32.7,1.222,3.741,80.0,0.444,0.556,0.3,1.8,0.8,0.1,1.0,2.0,2020-2021,RegularSeason,G,G,Houston,Texas
309,Alex Caruso,LAL,58,6,6.4,2.9,2.8,21.0,8.7,43.6,2.293,5.259,40.1,0.948,2.362,64.5,0.845,1.31,0.5,2.4,1.1,0.3,1.3,1.9,2020-2021,RegularSeason,G,G,Los Angeles,California
310,Kira Lewis Jr.,NOP,54,0,6.4,1.3,2.3,16.7,6.2,38.6,2.407,6.241,33.3,0.741,2.222,84.3,0.796,0.944,0.2,1.1,0.7,0.2,0.6,1.6,2020-2021,RegularSeason,G,G,New Orleans,Louisiana
311,Timothe Luwawu-Cabarrot,BKN,58,7,6.4,2.2,1.2,18.1,5.7,36.5,2.241,6.138,31.4,1.293,4.121,81.4,0.603,0.741,0.5,1.7,0.6,0.1,0.7,1.7,2020-2021,RegularSeason,G,F,Brooklyn,New York
312,Deni Avdija,WAS,54,32,6.3,4.9,1.2,23.3,8.9,41.7,2.407,5.778,31.5,0.981,3.111,64.4,0.537,0.833,0.4,4.4,0.6,0.3,0.6,2.6,2020-2021,RegularSeason,F,F,Washington,D.C.
313,Tyus Jones,MEM,70,9,6.3,2.0,3.7,17.5,8.9,43.1,2.543,5.9,32.1,0.643,2.0,91.1,0.586,0.643,0.3,1.7,0.9,0.1,0.7,0.4,2020-2021,RegularSeason,G,G,Memphis,Tennessee
314,Chimezie Metu,SAC,36,6,6.3,3.1,0.8,13.6,7.5,50.8,2.528,4.972,35.1,0.361,1.028,72.1,0.861,1.194,0.9,2.3,0.4,0.5,0.8,1.6,2020-2021,RegularSeason,F,C,Sacramento,California
315,Aron Baynes,TOR,53,31,6.1,5.2,0.9,18.5,8.6,44.1,2.528,5.736,26.2,0.509,1.943,70.7,0.547,0.774,1.6,3.5,0.3,0.4,0.9,2.2,2020-2021,RegularSeason,C,F,Toronto,Ontario
316,Facundo Campazzo,DEN,65,19,6.1,2.1,3.6,21.9,8.9,38.1,1.846,4.846,35.2,1.169,3.323,87.9,1.231,1.4,0.3,1.7,1.2,0.2,1.1,2.0,2020-2021,RegularSeason,G,G,Denver,Colorado
317,Jaylen Hoard,OKC,19,0,6.1,3.4,1.3,16.8,7.8,50.0,2.316,4.632,0.0,0.0,0.579,68.3,1.474,2.158,1.1,2.3,0.7,0.3,0.9,1.0,2020-2021,RegularSeason,F,F,Oklahoma City,Oklahoma
318,Max Strus,MIA,39,0,6.1,1.1,0.6,13.0,5.0,45.5,2.179,4.795,33.8,1.282,3.795,66.7,0.41,0.615,0.1,0.9,0.3,0.1,0.2,1.1,2020-2021,RegularSeason,G,F,Miami,Florida
319,Dean Wade,CLE,63,19,6.0,3.4,1.2,19.2,8.0,43.1,2.127,4.937,36.6,1.238,3.381,76.9,0.476,0.619,0.6,2.8,0.6,0.3,0.5,1.2,2020-2021,RegularSeason,F,C,Cleveland,Ohio
320,Dwight Powell,DAL,58,19,5.9,4.0,1.1,16.7,9.7,61.9,2.069,3.345,23.8,0.086,0.362,78.2,1.672,2.138,1.4,2.7,0.6,0.5,0.7,2.3,2020-2021,RegularSeason,F,C,Dallas,Texas
321,Drew Eubanks,SAS,54,3,5.8,4.5,0.8,14.0,9.2,56.6,2.148,3.796,100.0,0.037,0.037,72.6,1.426,1.963,1.4,3.1,0.3,0.9,0.8,1.6,2020-2021,RegularSeason,F,C,San Antonio,Texas
322,DeAndre' Bembry,TOR,51,12,5.7,2.9,2.1,19.1,8.1,51.3,2.294,4.471,26.4,0.275,1.039,68.2,0.882,1.294,0.6,2.2,1.0,0.4,1.4,1.7,2020-2021,RegularSeason,G,F,Toronto,Ontario
323,Rodney McGruder,DET,16,2,5.7,1.4,1.0,12.1,6.0,52.9,2.313,4.375,45.8,0.688,1.5,75.0,0.375,0.5,0.5,0.9,0.5,0.1,0.4,0.8,2020-2021,RegularSeason,G,G,Detroit,Michigan
324,Jordan Nwora,MIL,30,2,5.7,2.0,0.2,9.1,5.3,45.9,2.067,4.5,45.2,0.933,2.067,76.0,0.633,0.833,0.3,1.7,0.6,0.3,0.8,0.7,2020-2021,RegularSeason,F,F,Milwaukee,Wisconsin
325,Juan Toscano-Anderson,GSW,53,16,5.7,4.4,2.8,20.9,11.2,57.9,2.283,3.943,40.2,0.698,1.736,71.0,0.415,0.585,0.5,3.9,0.8,0.5,1.2,2.1,2020-2021,RegularSeason,F,F,Golden State,California
326,Yogi Ferrell,LAC,10,0,5.6,1.9,2.2,13.7,6.5,35.1,2.0,5.7,32.1,0.9,2.8,77.8,0.7,0.9,0.5,1.4,0.7,0.3,0.3,1.1,2020-2021,RegularSeason,G,G,LA,California
327,Freddie Gillespie,TOR,20,2,5.6,4.9,0.5,19.6,9.4,52.4,2.2,4.2,0.0,0.0,0.0,69.7,1.15,1.65,2.1,2.8,0.7,1.0,0.6,2.1,2020-2021,RegularSeason,F,F,Toronto,Ontario
328,Saben Lee,DET,48,7,5.6,2.0,3.6,16.3,8.1,47.1,2.063,4.375,34.8,0.167,0.479,68.5,1.271,1.854,0.4,1.6,0.7,0.3,1.1,1.6,2020-2021,RegularSeason,G,G,Detroit,Michigan
329,Mychal Mulder,GSW,60,6,5.6,1.0,0.4,12.8,4.6,44.9,1.983,4.417,39.7,1.417,3.567,63.6,0.233,0.367,0.1,0.9,0.2,0.2,0.3,0.9,2020-2021,RegularSeason,G,G,Golden State,California
