排名,球員,球隊,比賽,先發,平均得分,平均籃板,平均助攻,場均時間,場上效率值,投籃%,投籃命中,投籃出手,三分球%,三分命中,三分出手,罰球%,罰球命中,罰球次數,進攻籃板,防守籃板,抄截/場,阻攻/場,失誤,犯規,賽季,賽制,主要位置,次要位置,城市,州
439,Kendrick Perkins,CLE,1,0,3.0,1.0,2.0,15.0,4.0,50.0,1.0,2.0,0.0,0.0,0.0,50.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2017-2018,RegularSeason,C,C,Cleveland,Ohio
440,Davon Reed,PHX,21,1,3.0,1.9,0.6,11.5,2.8,28.9,1.048,3.619,28.9,0.524,1.81,66.7,0.381,0.571,0.1,1.8,0.5,0.1,0.5,0.8,2017-2018,RegularSeason,G,G,Phoenix,Arizona
441,Gian Clavell,DAL,7,0,2.9,1.0,0.4,9.1,2.6,33.3,0.857,2.571,40.0,0.857,2.143,100.0,0.286,0.286,0.1,0.9,0.3,0.0,0.3,1.1,2017-2018,RegularSeason,G,G,Dallas,Texas
442,T.J. Leaf,IND,53,0,2.9,1.5,0.2,8.7,3.2,47.1,1.208,2.566,42.9,0.34,0.792,62.5,0.189,0.302,0.5,1.0,0.1,0.1,0.2,0.8,2017-2018,RegularSeason,F,F,Indiana,Indiana
443,Darrell Arthur,DEN,19,1,2.8,0.8,0.5,7.4,2.5,46.8,1.158,2.474,34.8,0.421,1.211,66.7,0.105,0.158,0.2,0.6,0.4,0.2,0.8,1.2,2017-2018,RegularSeason,F,F,Denver,Colorado
444,Briante Weber,MEM,18,0,2.8,1.9,1.2,13.2,4.9,44.2,1.056,2.389,36.4,0.222,0.611,80.0,0.444,0.556,0.4,1.5,1.0,0.3,0.8,1.6,2017-2018,RegularSeason,G,G,Memphis,Tennessee
445,James Young,PHI,6,0,2.8,0.3,0.3,10.2,1.5,35.7,0.833,2.333,30.0,0.5,1.667,66.7,0.667,1.0,0.0,0.3,0.0,0.0,0.2,0.7,2017-2018,RegularSeason,G,F,Philadelphia,Pennsylvania
446,James Michael McAdoo,PHI,3,0,2.7,0.7,0.0,6.0,1.7,28.6,0.667,2.333,28.6,0.667,2.333,100.0,0.667,0.667,0.0,0.7,0.0,0.3,0.3,0.3,2017-2018,RegularSeason,F,F,Philadelphia,Pennsylvania
447,Semi Ojeleye,BOS,73,0,2.7,2.2,0.3,15.8,3.2,34.6,0.89,2.575,32.0,0.548,1.712,61.0,0.342,0.562,0.5,1.7,0.3,0.1,0.3,1.2,2017-2018,RegularSeason,F,F,Boston,Massachusetts
448,Josh Magette,ATL,18,0,2.6,1.1,3.2,12.0,5.1,32.6,0.833,2.556,36.4,0.444,1.222,100.0,0.444,0.444,0.1,0.9,0.4,0.1,0.5,0.9,2017-2018,RegularSeason,G,G,Atlanta,Georgia
449,Ekpe Udoh,UTA,63,3,2.6,2.4,0.8,12.9,6.2,50.0,0.952,1.905,0.0,0.0,0.016,75.0,0.667,0.889,1.1,1.3,0.7,1.2,0.3,1.7,2017-2018,RegularSeason,C,F,Utah,Utah
450,Bobby Brown,HOU,20,0,2.5,0.4,0.6,5.8,1.2,32.8,0.95,2.9,27.5,0.55,2.0,50.0,0.05,0.1,0.0,0.4,0.2,0.0,0.5,0.3,2017-2018,RegularSeason,G,G,Houston,Texas
451,Malcolm Miller,TOR,15,4,2.5,1.0,0.2,8.4,2.6,46.4,0.867,1.867,38.1,0.533,1.4,100.0,0.267,0.267,0.3,0.7,0.1,0.1,0.3,0.7,2017-2018,RegularSeason,F,F,Toronto,Ontario
452,Lucas Nogueira,TOR,49,3,2.5,1.8,0.4,8.5,4.9,61.3,1.0,1.633,26.3,0.102,0.388,67.9,0.388,0.571,0.4,1.4,0.5,0.9,0.3,1.0,2017-2018,RegularSeason,C,C,Toronto,Ontario
453,Ron Baker,NYK,29,1,2.4,1.0,1.6,13.3,4.0,33.9,0.69,2.034,33.3,0.379,1.138,76.9,0.69,0.897,0.2,0.9,0.9,0.2,0.6,1.1,2017-2018,RegularSeason,G,G,New York,New York
454,Solomon Hill,NOP,12,1,2.4,3.0,1.8,15.6,4.4,26.8,0.917,3.417,19.0,0.333,1.75,50.0,0.25,0.5,0.8,2.3,0.6,0.1,0.8,1.8,2017-2018,RegularSeason,F,F,New Orleans,Louisiana
455,Brice Johnson,MEM,18,0,2.4,1.7,0.1,5.4,3.4,47.6,1.111,2.333,0.0,0.0,0.056,60.0,0.167,0.278,0.5,1.2,0.5,0.3,0.3,0.7,2017-2018,RegularSeason,F,F,Memphis,Tennessee
456,Chris McCullough,WAS,19,0,2.4,1.3,0.2,4.7,2.6,42.9,0.947,2.211,12.5,0.053,0.421,64.3,0.474,0.737,0.4,0.9,0.0,0.3,0.1,0.4,2017-2018,RegularSeason,F,F,Washington,D.C.
457,Marcus Paige,CHA,5,0,2.4,0.8,0.6,5.6,1.8,28.6,0.8,2.8,25.0,0.4,1.6,100.0,0.4,0.4,0.0,0.8,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Charlotte,North Carolina
458,Guerschon Yabusele,BOS,33,4,2.4,1.6,0.5,7.1,3.1,42.6,0.788,1.848,32.4,0.364,1.121,68.2,0.455,0.667,0.5,1.1,0.1,0.2,0.4,0.7,2017-2018,RegularSeason,F,F,Boston,Massachusetts
459,Aaron Brooks,MIN,32,1,2.3,0.5,0.6,5.9,2.0,40.6,0.875,2.156,35.5,0.344,0.969,72.7,0.25,0.344,0.2,0.3,0.2,0.0,0.3,0.9,2017-2018,RegularSeason,G,G,Minnesota,Minnesota
460,Lorenzo Brown,TOR,14,0,2.3,1.1,0.9,9.9,3.0,41.2,1.0,2.429,16.7,0.143,0.857,100.0,0.143,0.143,0.1,1.0,0.4,0.0,0.2,0.5,2017-2018,RegularSeason,G,G,Toronto,Ontario
461,John Holland,CLE,24,0,2.3,1.0,0.2,7.3,1.6,28.8,0.708,2.458,30.6,0.458,1.5,69.2,0.375,0.542,0.3,0.8,0.3,0.1,0.3,0.4,2017-2018,RegularSeason,G,F,Cleveland,Ohio
462,Josh Huestis,OKC,69,10,2.3,2.3,0.3,14.2,3.4,33.0,0.87,2.638,28.7,0.478,1.667,30.0,0.087,0.29,0.6,1.7,0.2,0.6,0.4,1.2,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
463,Brandon Paul,SAS,64,2,2.3,1.1,0.6,9.0,2.5,43.3,0.859,1.984,27.8,0.234,0.844,51.2,0.344,0.672,0.1,1.0,0.4,0.1,0.5,0.9,2017-2018,RegularSeason,G,G,San Antonio,Texas
464,Caleb Swanigan,POR,27,3,2.3,2.0,0.5,7.0,2.9,40.0,0.889,2.222,12.5,0.037,0.296,66.7,0.444,0.667,0.6,1.4,0.2,0.1,0.7,1.4,2017-2018,RegularSeason,F,C,Portland,Oregon
465,Rashad Vaughn,ORL,28,0,2.3,0.8,0.5,7.6,2.3,41.1,0.821,2.0,37.8,0.5,1.321,66.7,0.143,0.214,0.1,0.6,0.2,0.1,0.2,0.5,2017-2018,RegularSeason,G,G,Orlando,Florida
466,Bruno Caboclo,SAC,12,0,2.2,1.8,0.3,8.8,2.7,29.0,0.75,2.583,17.6,0.25,1.417,83.3,0.417,0.5,0.6,1.3,0.3,0.3,0.3,0.7,2017-2018,RegularSeason,F,F,Sacramento,California
467,Nick Collison,OKC,15,0,2.1,1.3,0.3,5.0,2.3,68.4,0.867,1.267,0.0,0.0,0.0,38.5,0.333,0.867,0.5,0.9,0.0,0.0,0.5,0.5,2017-2018,RegularSeason,F,C,Oklahoma City,Oklahoma
468,Eric Moreland,DET,67,3,2.1,4.1,1.2,12.0,7.0,54.1,0.985,1.821,0.0,0.0,0.0,37.9,0.164,0.433,1.2,2.9,0.5,0.8,0.6,1.7,2017-2018,RegularSeason,F,C,Detroit,Michigan
469,Georgios Papagiannis,POR,17,0,2.1,2.2,0.5,7.2,3.5,42.9,1.059,2.471,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.4,0.2,0.4,0.5,0.7,2017-2018,RegularSeason,C,C,Portland,Oregon
470,Ryan Arcidiacono,CHI,24,0,2.0,1.0,1.5,12.7,3.5,41.5,0.708,1.708,29.0,0.375,1.292,83.3,0.208,0.25,0.0,1.0,0.5,0.0,0.5,0.8,2017-2018,RegularSeason,G,G,Chicago,Illinois
471,Luol Deng,LAL,1,1,2.0,0.0,1.0,13.0,2.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2017-2018,RegularSeason,F,F,Los Angeles,California
472,Jeremy Evans,ATL,1,0,2.0,1.0,0.0,5.0,2.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2017-2018,RegularSeason,F,F,Atlanta,Georgia
473,Daniel Hamilton,OKC,6,0,2.0,0.8,1.3,4.7,3.0,45.5,0.833,1.833,40.0,0.333,0.833,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3,0.3,2017-2018,RegularSeason,G,F,Oklahoma City,Oklahoma
474,Gordon Hayward,BOS,1,1,2.0,1.0,0.0,5.0,2.0,50.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017-2018,RegularSeason,F,F,Boston,Massachusetts
475,Mangok Mathiang,CHA,4,0,2.0,2.5,0.0,5.0,3.8,57.1,1.0,1.75,0.0,0.0,0.0,0.0,0.0,0.25,0.8,1.8,0.3,0.0,0.0,1.2,2017-2018,RegularSeason,F,C,Charlotte,North Carolina
476,Justin Patton,MIN,1,0,2.0,0.0,0.0,4.0,2.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2017-2018,RegularSeason,C,C,Minnesota,Minnesota
477,Quincy Pondexter,CHI,23,1,2.0,1.2,0.4,8.5,1.8,28.6,0.609,2.13,13.6,0.13,0.957,82.4,0.609,0.739,0.3,0.8,0.3,0.1,0.5,1.0,2017-2018,RegularSeason,G,G,Chicago,Illinois
478,Devin Robinson,WAS,1,0,2.0,5.0,0.0,13.0,6.0,33.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,2017-2018,RegularSeason,F,F,Washington,D.C.
479,Edmond Sumner,IND,1,0,2.0,1.0,0.0,2.0,3.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2017-2018,RegularSeason,G,G,Indiana,Indiana
480,Kyle Singler,OKC,12,0,1.9,0.8,0.2,4.9,1.1,33.3,0.583,1.75,40.0,0.167,0.417,53.8,0.583,1.083,0.1,0.8,0.1,0.0,0.3,0.3,2017-2018,RegularSeason,F,F,Oklahoma City,Oklahoma
481,Dakari Johnson,OKC,31,6,1.8,1.1,0.3,5.2,2.6,56.4,0.71,1.258,0.0,0.0,0.0,55.0,0.355,0.645,0.5,0.6,0.2,0.3,0.1,0.9,2017-2018,RegularSeason,C,C,Oklahoma City,Oklahoma
482,Marshall Plumlee,MIL,8,0,1.8,2.1,0.3,6.5,3.1,33.3,0.125,0.375,0.0,0.0,0.0,75.0,1.5,2.0,0.5,1.6,0.0,0.1,0.4,1.2,2017-2018,RegularSeason,C,C,Milwaukee,Wisconsin
483,Derrick Walton Jr.,MIA,16,0,1.8,1.0,1.0,9.2,3.3,32.0,0.5,1.563,41.2,0.438,1.063,100.0,0.375,0.375,0.1,0.9,0.4,0.2,0.1,0.4,2017-2018,RegularSeason,G,G,Miami,Florida
484,Larry Drew II,NOP,10,0,1.7,0.3,1.0,7.0,1.0,29.2,0.7,2.4,33.3,0.3,0.9,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.6,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
485,Damian Jones,GSW,15,0,1.7,0.9,0.1,5.9,1.9,50.0,0.733,1.467,0.0,0.0,0.0,60.0,0.2,0.333,0.3,0.6,0.1,0.2,0.3,0.9,2017-2018,RegularSeason,C,C,Golden State,California
486,DeAndre Liggins,NOP,58,4,1.7,1.3,0.8,12.5,3.2,37.7,0.69,1.828,35.8,0.328,0.914,40.0,0.034,0.086,0.1,1.2,0.6,0.2,0.3,1.4,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
487,Joakim Noah,NYK,7,0,1.7,2.0,0.6,5.7,3.3,50.0,0.714,1.429,0.0,0.0,0.0,50.0,0.286,0.571,0.9,1.1,0.3,0.3,0.6,0.7,2017-2018,RegularSeason,C,C,New York,New York
488,Damien Wilkins,IND,19,1,1.7,0.8,0.5,8.0,1.5,33.3,0.684,2.053,22.2,0.211,0.947,75.0,0.158,0.211,0.3,0.6,0.1,0.1,0.3,0.4,2017-2018,RegularSeason,G,F,Indiana,Indiana
489,Matt Williams Jr.,MIA,3,0,1.7,0.3,0.0,3.7,0.3,33.3,0.667,2.0,20.0,0.333,1.667,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,2017-2018,RegularSeason,G,G,Miami,Florida
490,Furkan Korkmaz,PHI,14,0,1.6,0.8,0.3,5.7,1.2,28.6,0.571,2.0,29.4,0.357,1.214,50.0,0.143,0.286,0.1,0.6,0.1,0.1,0.1,0.9,2017-2018,RegularSeason,G,F,Philadelphia,Pennsylvania
491,James Webb III,BKN,10,0,1.6,2.4,0.4,12.0,2.3,25.0,0.6,2.4,21.1,0.4,1.9,0.0,0.0,0.0,0.8,1.6,0.1,0.0,0.4,1.0,2017-2018,RegularSeason,F,F,Brooklyn,New York
492,Andrew Bogut,LAL,24,5,1.5,3.3,0.6,9.0,5.0,68.0,0.708,1.042,0.0,0.0,0.0,100.0,0.083,0.083,1.1,2.2,0.2,0.5,0.8,1.7,2017-2018,RegularSeason,C,C,Los Angeles,California
493,Joel Bolomboy,MIL,6,0,1.5,1.7,0.0,6.3,2.2,50.0,0.5,1.0,0.0,0.0,0.167,50.0,0.5,1.0,1.0,0.7,0.3,0.0,0.3,0.5,2017-2018,RegularSeason,F,C,Milwaukee,Wisconsin
494,Thomas Bryant,LAL,15,0,1.5,1.1,0.4,4.8,1.9,38.1,0.533,1.4,10.0,0.067,0.667,55.6,0.333,0.6,0.2,0.9,0.1,0.1,0.1,0.4,2017-2018,RegularSeason,C,C,Los Angeles,California
495,Vincent Hunter,MEM,4,0,1.5,0.8,0.0,1.8,1.8,60.0,0.75,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.3,0.3,0.0,2017-2018,RegularSeason,F,F,Memphis,Tennessee
496,Richard Jefferson,DEN,20,0,1.5,0.9,0.8,8.2,2.1,44.4,0.6,1.35,28.6,0.1,0.35,57.1,0.2,0.35,0.1,0.8,0.1,0.1,0.3,0.6,2017-2018,RegularSeason,F,F,Denver,Colorado
497,Alfonzo McKinnie,TOR,14,0,1.5,0.5,0.1,3.8,1.4,53.3,0.571,1.071,33.3,0.214,0.643,66.7,0.143,0.214,0.1,0.4,0.1,0.1,0.2,0.6,2017-2018,RegularSeason,F,F,Toronto,Ontario
498,Jeff Withey,DAL,10,0,1.5,1.0,0.0,3.9,1.5,37.5,0.6,1.6,20.0,0.2,1.0,50.0,0.1,0.2,0.1,0.9,0.0,0.3,0.2,0.3,2017-2018,RegularSeason,C,C,Dallas,Texas
499,Antonius Cleveland,ATL,17,0,1.4,0.8,0.1,7.2,1.7,38.1,0.471,1.235,75.0,0.176,0.235,66.7,0.235,0.353,0.2,0.6,0.4,0.3,0.4,1.4,2017-2018,RegularSeason,G,G,Atlanta,Georgia
500,Marcus Georges-Hunt,MIN,42,0,1.4,0.4,0.2,5.3,1.2,43.8,0.5,1.143,26.7,0.095,0.357,61.9,0.31,0.5,0.2,0.2,0.1,0.0,0.1,0.8,2017-2018,RegularSeason,G,G,Minnesota,Minnesota
501,Markel Brown,HOU,4,0,1.3,1.3,0.5,7.8,1.3,28.6,0.5,1.75,20.0,0.25,1.25,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.5,1.5,2017-2018,RegularSeason,G,G,Houston,Texas
502,Tim Quarterman,HOU,3,0,1.3,1.0,0.3,4.3,1.3,33.3,0.333,1.0,0.0,0.0,0.667,100.0,0.667,0.667,0.0,1.0,0.0,0.0,0.7,0.3,2017-2018,RegularSeason,G,G,Houston,Texas
503,Ike Anigbogu,IND,11,0,1.2,0.8,0.0,2.7,1.6,44.4,0.364,0.818,0.0,0.0,0.0,83.3,0.455,0.545,0.5,0.4,0.1,0.3,0.2,0.1,2017-2018,RegularSeason,C,F,Indiana,Indiana
504,Omer Asik,CHI,18,0,1.2,2.6,0.2,10.1,2.6,40.9,0.5,1.222,0.0,0.0,0.0,30.8,0.222,0.722,0.5,2.1,0.1,0.2,0.5,1.1,2017-2018,RegularSeason,C,C,Chicago,Illinois
505,Zhou Qi,HOU,18,0,1.2,1.2,0.1,6.9,1.2,18.8,0.333,1.778,10.5,0.111,1.056,66.7,0.444,0.667,0.3,0.9,0.1,0.8,0.6,0.8,2017-2018,RegularSeason,F,C,Houston,Texas
506,Kadeem Allen,BOS,18,1,1.1,0.6,0.7,5.9,1.1,27.3,0.333,1.222,0.0,0.0,0.611,77.8,0.389,0.5,0.2,0.4,0.2,0.1,0.5,0.8,2017-2018,RegularSeason,G,G,Boston,Massachusetts
507,Darrun Hilliard,SAS,14,0,1.1,0.5,0.8,6.8,1.2,26.3,0.357,1.357,0.0,0.0,0.429,85.7,0.429,0.5,0.0,0.5,0.1,0.0,0.3,0.5,2017-2018,RegularSeason,G,G,San Antonio,Texas
508,Demetrius Jackson,PHI,15,0,1.1,0.8,0.6,5.3,1.4,38.9,0.467,1.2,14.3,0.067,0.467,50.0,0.067,0.133,0.3,0.5,0.3,0.1,0.7,0.5,2017-2018,RegularSeason,G,G,Philadelphia,Pennsylvania
509,Matt Costello,SAS,4,0,1.0,2.3,0.5,8.0,4.0,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.5,0.5,0.3,1.8,2017-2018,RegularSeason,F,C,San Antonio,Texas
510,P.J. Dozier,OKC,2,0,1.0,0.5,0.0,1.5,0.5,50.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,2017-2018,RegularSeason,G,G,Oklahoma City,Oklahoma
511,Reggie Hearn,DET,3,0,1.0,0.0,0.0,2.3,0.7,50.0,0.333,0.667,50.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Detroit,Michigan
512,Scotty Hopson,DAL,1,0,1.0,0.0,1.0,8.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2017-2018,RegularSeason,G,G,Dallas,Texas
513,Jake Layman,POR,35,1,1.0,0.5,0.3,4.6,0.9,29.8,0.4,1.343,20.0,0.114,0.571,66.7,0.057,0.086,0.1,0.3,0.2,0.1,0.1,0.4,2017-2018,RegularSeason,F,F,Portland,Oregon
514,Georges Niang,UTA,9,0,1.0,1.0,0.3,3.6,1.3,36.4,0.444,1.222,0.0,0.0,0.444,50.0,0.111,0.222,0.3,0.7,0.2,0.0,0.3,0.1,2017-2018,RegularSeason,F,F,Utah,Utah
515,Alex Poythress,IND,25,0,1.0,0.7,0.1,4.2,1.3,42.3,0.44,1.04,36.4,0.16,0.44,0.0,0.0,0.0,0.3,0.4,0.1,0.0,0.1,0.6,2017-2018,RegularSeason,F,F,Indiana,Indiana
516,Derrick Williams,LAL,2,0,1.0,0.5,0.0,4.5,0.0,25.0,0.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,Los Angeles,California
517,D.J. Wilson,MIL,22,0,1.0,0.5,0.1,3.2,1.2,56.3,0.409,0.727,40.0,0.091,0.227,50.0,0.045,0.091,0.1,0.4,0.1,0.0,0.2,0.3,2017-2018,RegularSeason,F,F,Milwaukee,Wisconsin
518,Tony Bradley,UTA,9,0,0.9,1.2,0.1,3.2,1.3,27.3,0.333,1.222,0.0,0.0,0.111,100.0,0.222,0.222,0.4,0.8,0.0,0.0,0.0,0.1,2017-2018,RegularSeason,C,C,Utah,Utah
519,Julyan Stone,CHA,23,0,0.8,1.3,1.1,7.6,2.8,46.2,0.261,0.565,46.2,0.261,0.565,50.0,0.043,0.087,0.0,1.2,0.2,0.1,0.3,0.9,2017-2018,RegularSeason,G,G,Charlotte,North Carolina
520,Jacob Wiley,BKN,5,0,0.8,2.2,0.4,6.6,2.8,25.0,0.2,0.8,50.0,0.2,0.4,50.0,0.2,0.4,0.4,1.8,0.2,0.0,0.0,0.8,2017-2018,RegularSeason,F,F,Brooklyn,New York
521,Jacob Pullen,PHI,3,0,0.7,0.0,0.0,2.0,0.0,50.0,0.333,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2017-2018,RegularSeason,G,G,Philadelphia,Pennsylvania
522,Josh Smith,NOP,3,0,0.7,1.3,0.0,4.0,1.0,25.0,0.333,1.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,1.0,2017-2018,RegularSeason,F,F,New Orleans,Louisiana
523,Cole Aldrich,MIN,21,0,0.6,0.7,0.1,2.3,0.9,33.3,0.238,0.714,0.0,0.0,0.0,33.3,0.095,0.286,0.1,0.6,0.1,0.0,0.0,0.5,2017-2018,RegularSeason,C,C,Minnesota,Minnesota
524,Vander Blue,LAL,5,0,0.6,0.2,0.6,9.0,0.0,20.0,0.2,1.0,0.0,0.0,0.4,50.0,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.4,2017-2018,RegularSeason,G,G,Los Angeles,California
525,Udonis Haslem,MIA,14,0,0.6,0.7,0.4,5.1,0.7,20.0,0.214,1.071,12.5,0.071,0.571,50.0,0.071,0.143,0.2,0.5,0.0,0.1,0.1,0.2,2017-2018,RegularSeason,F,F,Miami,Florida
526,Charles Cooke,NOP,13,0,0.5,0.2,0.1,2.9,-0.3,14.3,0.154,1.077,12.5,0.077,0.615,50.0,0.077,0.154,0.0,0.2,0.1,0.0,0.1,0.0,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
527,Xavier Munford,MIL,6,0,0.5,0.2,0.7,3.5,0.2,16.7,0.167,1.0,0.0,0.0,0.333,50.0,0.167,0.333,0.2,0.0,0.2,0.0,0.3,0.7,2017-2018,RegularSeason,G,G,Milwaukee,Wisconsin
528,London Perrantes,CLE,14,0,0.5,0.3,0.4,4.7,0.4,15.4,0.143,0.929,0.0,0.0,0.214,60.0,0.214,0.357,0.1,0.2,0.1,0.1,0.1,0.4,2017-2018,RegularSeason,G,G,Cleveland,Ohio
529,Nate Wolters,UTA,5,0,0.4,0.4,0.2,3.8,0.0,16.7,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,2017-2018,RegularSeason,G,G,Utah,Utah
530,Alexis Ajinca,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,C,C,New Orleans,Louisiana
531,Chris Boucher,GSW,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,Golden State,California
532,Nicolas Brussino,ATL,4,0,0.0,0.8,0.0,2.5,0.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,Atlanta,Georgia
533,Seth Curry,DAL,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Dallas,Texas
534,Jarell Eddie,CHI,3,0,0.0,0.3,0.0,3.0,0.0,0.0,0.0,0.667,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,2017-2018,RegularSeason,G,F,Chicago,Illinois
535,Harry Giles III,SAC,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,C,Sacramento,California
536,Frank Jackson,NOP,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,New Orleans,Louisiana
537,Amile Jefferson,MIN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,Minnesota,Minnesota
538,Brandon Knight,PHX,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Phoenix,Arizona
539,Mindaugas Kuzminskas,NYK,1,0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,New York,New York
540,Ty Lawson,WAS,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Washington,D.C.
541,Tyler Lydon,DEN,1,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,F,F,Denver,Colorado
542,Erik McCree,UTA,4,0,0.0,0.3,0.0,2.0,-0.3,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,2017-2018,RegularSeason,F,F,Utah,Utah
543,Trey McKinney-Jones,IND,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-2018,RegularSeason,G,G,Indiana,Indiana
544,Josh McRoberts,DAL,2,0,0.0,0.0,0.0,3.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2017-2018,RegularSeason,F,C,Dallas,Texas
545,Luis Montero,DET,2,0,0.0,1.0,0.0,4.0,-0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2017-2018,RegularSeason,G,G,Detroit,Michigan
546,Ben Moore,IND,2,0,0.0,0.5,0.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,2017-2018,RegularSeason,F,F,Indiana,Indiana
547,Xavier Silas,BOS,2,0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,2017-2018,RegularSeason,G,G,Boston,Massachusetts
